Product Name,Revenue,Demand,Initial Inventory
Blazzer XS 768.57,768.57,0,0
Blazzer XS 771.0,771,392,980
Blazzer XS 776.0,776,14,35
Blazzer XS 786.0,786,16,40
Blazzer XS 791.0,791,90,225
Blazzer XS 792.0,792,12,30
Blazzer XS 799.0,799,6,15
Blazzer XS 807.0,807,24,60
Blazzer XS 817.0,817,2,5
Blazzer XS 818.1,818.1,0,0
Blazzer XS 820.0,820,2,5
Blazzer XS 825.0,825,32,80
Blazzer XS 832.0,832,10,25
Blazzer XS 833.0,833,4,10
Blazzer XS 836.0,836,2,5
Blazzer XS 842.0,842,14,35
Blazzer XS 842.86,842.86,0,0
Blazzer XS 845.0,845,6,15
Blazzer XS 855.0,855,10,25
Blazzer XS 856.19,856.19,0,0
Blazzer XS 859.0,859,56,140
Blazzer XS 869.0,869,2,5
Blazzer XS 879.0,879,6,15
Blazzer XS 885.0,885,116,290
Blazzer XS 899.0,899,88,220
Blazzer XS 908.0,908,6,15
Blazzer XS 939.0,939,4,10
Blazzer XS 948.0,948,10,25
Blazzer XS 956.0,956,4,10
Blazzer XS 968.0,968,2,5
Blazzer XS 989.0,989,38,95
Blazzer XS 998.0,998,4,10
Blazzer XS 999.0,999,16,40
Blazzer XS nan,,0,0
Blazzer XXL 1013.0,1013,4,10
Blazzer XXL 1033.0,1033,4,10
Blazzer XXL 1044.0,1044,38,95
Blazzer XXL 1091.0,1091,52,130
Blazzer XXL 1099.0,1099,8,20
Blazzer XXL 1125.0,1125,2,5
Blazzer XXL 1136.0,1136,2,5
Blazzer XXL 1148.0,1148,4,10
Blazzer XXL 1168.0,1168,74,185
Blazzer XXL 1187.0,1187,14,35
Blazzer XXL 1196.0,1196,4,10
Blazzer XXL 1229.0,1229,10,25
Blazzer XXL 1249.0,1249,12,30
Blazzer XXL 1294.0,1294,28,70
Blazzer XXL 1449.0,1449,2,5
Blazzer XXL 1499.0,1499,2,5
Blazzer XXL 1798.0,1798,3,10
Blazzer XXL 2182.0,2182,3,10
Blazzer XXL 2655.0,2655,5,15
Blazzer XXL 377.0,377,20,50
Blazzer XXL 399.0,399,4,10
Blazzer XXL 413.0,413,18,45
Blazzer XXL 421.9,421.9,0,0
Blazzer XXL 430.0,430,2,5
Blazzer XXL 434.0,434,4,10
Blazzer XXL 443.0,443,26,65
Blazzer XXL 450.0,450,2,5
Blazzer XXL 453.0,453,4,10
Blazzer XXL 459.0,459,2,5
Blazzer XXL 473.0,473,6,15
Blazzer XXL 475.0,475,8,20
Blazzer XXL 488.0,488,6,15
Blazzer XXL 489.0,489,4,10
Blazzer XXL 496.0,496,20,50
Blazzer XXL 499.0,499,4,10
Blazzer XXL 519.0,519,2,5
Blazzer XXL 539.0,539,4,10
Blazzer XXL 539.05,539.05,0,0
Blazzer XXL 545.0,545,2,5
Blazzer XXL 551.43,551.43,0,0
Blazzer XXL 566.0,566,24,60
Blazzer XXL 579.0,579,2,5
Blazzer XXL 581.0,581,10,25
Blazzer XXL 584.76,584.76,0,0
Blazzer XXL 586.0,586,6,15
Blazzer XXL 588.0,588,64,160
Blazzer XXL 595.24,595.24,0,0
Blazzer XXL 596.0,596,8,20
Blazzer XXL 599.0,599,28,70
Blazzer XXL 613.0,613,4,10
Blazzer XXL 614.0,614,28,70
Blazzer XXL 625.0,625,164,410
Blazzer XXL 635.0,635,2,5
Blazzer XXL 641.0,641,2,5
Blazzer XXL 649.0,649,2,5
Blazzer XXL 658.0,658,26,65
Blazzer XXL 659.0,659,10,25
Blazzer XXL 661.0,661,18,45
Blazzer XXL 665.0,665,26,65
Blazzer XXL 667.0,667,2,5
Blazzer XXL 668.0,668,16,40
Blazzer XXL 677.0,677,12,30
Blazzer XXL 678.0,678,2,5
Blazzer XXL 680.95,680.95,0,0
Blazzer XXL 686.67,686.67,0,0
Blazzer XXL 688.0,688,18,45
Blazzer XXL 690.0,690,110,275
Blazzer XXL 690.48,690.48,0,0
Blazzer XXL 693.0,693,2,5
Blazzer XXL 698.0,698,2,5
Blazzer XXL 699.0,699,42,105
Blazzer XXL 700.0,700,0,0
Blazzer XXL 704.0,704,4,10
Blazzer XXL 715.0,715,40,100
Blazzer XXL 719.0,719,6,15
Blazzer XXL 721.0,721,122,305
Blazzer XXL 724.0,724,28,70
Blazzer XXL 724.76,724.76,0,0
Blazzer XXL 725.0,725,152,380
Blazzer XXL 734.29,734.29,0,0
Blazzer XXL 735.0,735,596,1490
Blazzer XXL 736.0,736,2,5
Blazzer XXL 739.04,739.04,0,0
Blazzer XXL 741.0,741,10,25
Blazzer XXL 743.0,743,18,45
Blazzer XXL 744.0,744,60,150
Blazzer XXL 745.0,745,2,5
Blazzer XXL 749.0,749,4,10
Blazzer XXL 753.33,753.33,0,0
Blazzer XXL 753.34,753.34,0,0
Blazzer XXL 754.29,754.29,0,0
Blazzer XXL 758.0,758,2,5
Blazzer XXL 761.0,761,10,25
Blazzer XXL 768.57,768.57,0,0
Blazzer XXL 771.0,771,374,935
Blazzer XXL 774.0,774,2,5
Blazzer XXL 776.0,776,20,50
Blazzer XXL 785.71,785.71,0,0
Blazzer XXL 786.0,786,14,35
Blazzer XXL 791.0,791,342,855
Blazzer XXL 792.0,792,16,40
Blazzer XXL 799.0,799,2,5
Blazzer XXL 807.0,807,66,165
Blazzer XXL 817.0,817,6,15
Blazzer XXL 818.1,818.1,0,0
Blazzer XXL 825.0,825,142,355
Blazzer XXL 828.0,828,22,55
Blazzer XXL 832.0,832,12,30
Blazzer XXL 833.0,833,2,5
Blazzer XXL 836.0,836,2,5
Blazzer XXL 842.0,842,52,130
Blazzer XXL 842.86,842.86,0,0
Blazzer XXL 845.0,845,2,5
Blazzer XXL 856.19,856.19,0,0
Blazzer XXL 856.2,856.2,0,0
Blazzer XXL 859.0,859,88,220
Blazzer XXL 864.0,864,4,10
Blazzer XXL 869.0,869,2,5
Blazzer XXL 870.0,870,4,10
Blazzer XXL 879.0,879,2,5
Blazzer XXL 885.0,885,316,790
Blazzer XXL 899.0,899,98,245
Blazzer XXL 908.0,908,64,160
Blazzer XXL 939.0,939,4,10
Blazzer XXL 940.0,940,4,10
Blazzer XXL 941.9,941.9,0,0
Blazzer XXL 948.0,948,8,20
Blazzer XXL 950.48,950.48,0,0
Blazzer XXL 951.43,951.43,0,0
Blazzer XXL 968.0,968,4,10
Blazzer XXL 989.0,989,18,45
Blazzer XXL 994.29,994.29,0,0
Blazzer XXL 998.0,998,14,35
Blazzer XXL 999.0,999,34,85
Blazzer XXL nan,,0,0
Perfume Free 1030.0,1030,2,5
Perfume Free 1044.0,1044,26,65
Perfume Free 1099.0,1099,16,40
Perfume Free 1125.0,1125,10,25
Perfume Free 1174.0,1174,12,30
Perfume Free 1229.0,1229,4,10
Perfume Free 1249.0,1249,8,20
Perfume Free 1377.0,1377,30,75
Perfume Free 1449.0,1449,8,20
Perfume Free 344.76,344.76,0,0
Perfume Free 355.24,355.24,0,0
Perfume Free 362.0,362,36,90
Perfume Free 369.52,369.52,0,0
Perfume Free 373.0,373,196,490
Perfume Free 380.0,380,0,0
Perfume Free 387.0,387,10,25
Perfume Free 388.0,388,74,185
Perfume Free 399.0,399,92,230
Perfume Free 417.14,417.14,0,0
Perfume Free 421.9,421.9,0,0
Perfume Free 438.0,438,46,115
Perfume Free 443.0,443,6,15
Perfume Free 452.0,452,20,50
Perfume Free 452.38,452.38,0,0
Perfume Free 460.0,460,4,10
Perfume Free 473.0,473,2,5
Perfume Free 475.0,475,14,35
Perfume Free 491.0,491,2,5
Perfume Free 499.0,499,2,5
Perfume Free 517.0,517,8,20
Perfume Free 520.0,520,0,0
Perfume Free 546.0,546,14,35
Perfume Free 566.0,566,8,20
Perfume Free 569.0,569,10,25
Perfume Free 579.0,579,2,5
Perfume Free 599.0,599,6,15
Perfume Free 637.0,637,16,40
Perfume Free 649.0,649,4,10
Perfume Free 657.14,657.14,0,0
Perfume Free 675.0,675,2,5
Perfume Free 686.66,686.66,0,0
Perfume Free 686.67,686.67,0,0
Perfume Free 690.0,690,58,145
Perfume Free 699.0,699,44,110
Perfume Free 719.05,719.05,0,0
Perfume Free 721.0,721,48,120
Perfume Free 744.0,744,12,30
Perfume Free 746.0,746,9,30
Perfume Free 749.0,749,8,20
Perfume Free 753.33,753.33,0,0
Perfume Free 755.0,755,4,10
Perfume Free 766.0,766,14,35
Perfume Free 777.0,777,12,30
Perfume Free 783.0,783,46,115
Perfume Free 791.0,791,96,240
Perfume Free 797.14,797.14,0,0
Perfume Free 799.0,799,34,85
Perfume Free 804.76,804.76,0,0
Perfume Free 812.0,812,14,35
Perfume Free 814.29,814.29,0,0
Perfume Free 837.0,837,66,165
Perfume Free 842.0,842,2,5
Perfume Free 842.86,842.86,0,0
Perfume Free 845.0,845,226,565
Perfume Free 855.0,855,230,575
Perfume Free 856.19,856.19,0,0
Perfume Free 856.2,856.2,0,0
Perfume Free 885.0,885,42,105
Perfume Free 894.29,894.29,0,0
Perfume Free 899.0,899,204,510
Perfume Free 939.0,939,16,40
Perfume Free 951.43,951.43,0,0
Perfume Free 998.0,998,2,5
Perfume Free 999.0,999,158,395
Perfume Free nan,,0,0
Shirt 3XL 1034.0,1034,3,10
Shirt 3XL 1098.0,1098,3,10
Shirt 3XL 1104.0,1104,5,15
Shirt 3XL 1270.0,1270,3,10
Shirt 3XL 1418.0,1418,3,10
Shirt 3XL 199.0,199,2,5
Shirt 3XL 259.0,259,4,10
Shirt 3XL 264.0,264,2,5
Shirt 3XL 267.0,267,2,5
Shirt 3XL 277.0,277,2,5
Shirt 3XL 279.05,279.05,0,0
Shirt 3XL 280.0,280,10,25
Shirt 3XL 280.95,280.95,0,0
Shirt 3XL 283.0,283,2,5
Shirt 3XL 286.67,286.67,0,0
Shirt 3XL 291.0,291,22,55
Shirt 3XL 292.0,292,8,20
Shirt 3XL 292.38,292.38,0,0
Shirt 3XL 293.0,293,6,15
Shirt 3XL 295.0,295,58,145
Shirt 3XL 299.0,299,18,45
Shirt 3XL 300.95,300.95,0,0
Shirt 3XL 300.96,300.96,0,0
Shirt 3XL 301.0,301,168,420
Shirt 3XL 301.9,301.9,0,0
Shirt 3XL 302.86,302.86,0,0
Shirt 3XL 303.81,303.81,0,0
Shirt 3XL 306.67,306.67,0,0
Shirt 3XL 307.0,307,34,85
Shirt 3XL 308.0,308,4,10
Shirt 3XL 309.52,309.52,0,0
Shirt 3XL 310.0,310,6,15
Shirt 3XL 311.0,311,8,20
Shirt 3XL 313.0,313,4,10
Shirt 3XL 313.33,313.33,0,0
Shirt 3XL 314.0,314,2,5
Shirt 3XL 316.0,316,44,110
Shirt 3XL 317.0,317,2,5
Shirt 3XL 317.14,317.14,0,0
Shirt 3XL 318.0,318,28,70
Shirt 3XL 319.0,319,12,30
Shirt 3XL 320.0,320,10,25
Shirt 3XL 322.0,322,14,35
Shirt 3XL 323.0,323,6,15
Shirt 3XL 324.0,324,6,15
Shirt 3XL 325.0,325,44,110
Shirt 3XL 328.0,328,2,5
Shirt 3XL 328.57,328.57,0,0
Shirt 3XL 329.0,329,58,145
Shirt 3XL 330.0,330,28,70
Shirt 3XL 332.38,332.38,0,0
Shirt 3XL 333.0,333,22,55
Shirt 3XL 335.0,335,8,20
Shirt 3XL 335.24,335.24,0,0
Shirt 3XL 336.0,336,6,15
Shirt 3XL 336.19,336.19,0,0
Shirt 3XL 337.0,337,2,5
Shirt 3XL 338.1,338.1,0,0
Shirt 3XL 340.95,340.95,0,0
Shirt 3XL 342.0,342,40,100
Shirt 3XL 344.76,344.76,0,0
Shirt 3XL 345.0,345,138,345
Shirt 3XL 345.71,345.71,0,0
Shirt 3XL 346.0,346,14,35
Shirt 3XL 347.0,347,4,10
Shirt 3XL 348.0,348,26,65
Shirt 3XL 349.0,349,72,180
Shirt 3XL 350.48,350.48,0,0
Shirt 3XL 351.0,351,20,50
Shirt 3XL 352.0,352,8,20
Shirt 3XL 353.0,353,134,335
Shirt 3XL 355.0,355,70,175
Shirt 3XL 356.0,356,18,45
Shirt 3XL 357.0,357,14,35
Shirt 3XL 358.0,358,26,65
Shirt 3XL 358.1,358.1,0,0
Shirt 3XL 359.0,359,26,65
Shirt 3XL 360.95,360.95,0,0
Shirt 3XL 361.0,361,2,5
Shirt 3XL 361.9,361.9,0,0
Shirt 3XL 362.0,362,76,190
Shirt 3XL 363.0,363,102,255
Shirt 3XL 363.8,363.8,0,0
Shirt 3XL 364.0,364,4,10
Shirt 3XL 365.0,365,6,15
Shirt 3XL 368.0,368,78,195
Shirt 3XL 368.57,368.57,0,0
Shirt 3XL 369.0,369,22,55
Shirt 3XL 371.0,371,2,5
Shirt 3XL 372.0,372,4,10
Shirt 3XL 375.0,375,2,5
Shirt 3XL 376.0,376,642,1605
Shirt 3XL 377.0,377,2,5
Shirt 3XL 378.0,378,2,5
Shirt 3XL 378.1,378.1,0,0
Shirt 3XL 379.0,379,36,90
Shirt 3XL 380.0,380,82,205
Shirt 3XL 381.0,381,6,15
Shirt 3XL 382.0,382,306,765
Shirt 3XL 383.0,383,10,25
Shirt 3XL 385.0,385,4,10
Shirt 3XL 386.0,386,18,45
Shirt 3XL 386.67,386.67,0,0
Shirt 3XL 387.0,387,72,180
Shirt 3XL 389.0,389,10,25
Shirt 3XL 391.0,391,4,10
Shirt 3XL 394.0,394,2,5
Shirt 3XL 396.0,396,6,15
Shirt 3XL 397.0,397,16,40
Shirt 3XL 399.0,399,1108,2770
Shirt 3XL 401.9,401.9,0,0
Shirt 3XL 405.0,405,32,80
Shirt 3XL 406.0,406,106,265
Shirt 3XL 410.48,410.48,0,0
Shirt 3XL 411.43,411.43,0,0
Shirt 3XL 414.29,414.29,0,0
Shirt 3XL 416.0,416,76,190
Shirt 3XL 417.0,417,4,10
Shirt 3XL 418.0,418,6,15
Shirt 3XL 419.0,419,26,65
Shirt 3XL 420.0,420,16,40
Shirt 3XL 420.95,420.95,0,0
Shirt 3XL 421.0,421,2,5
Shirt 3XL 422.0,422,80,200
Shirt 3XL 424.0,424,18,45
Shirt 3XL 426.0,426,4,10
Shirt 3XL 427.0,427,10,25
Shirt 3XL 427.62,427.62,0,0
Shirt 3XL 428.0,428,2,5
Shirt 3XL 431.0,431,168,420
Shirt 3XL 432.0,432,224,560
Shirt 3XL 434.0,434,4,10
Shirt 3XL 435.0,435,206,515
Shirt 3XL 436.19,436.19,0,0
Shirt 3XL 436.2,436.2,0,0
Shirt 3XL 437.0,437,2,5
Shirt 3XL 437.14,437.14,0,0
Shirt 3XL 438.0,438,8,20
Shirt 3XL 441.0,441,16,40
Shirt 3XL 442.0,442,72,180
Shirt 3XL 443.0,443,8,20
Shirt 3XL 445.71,445.71,0,0
Shirt 3XL 446.67,446.67,0,0
Shirt 3XL 448.0,448,12,30
Shirt 3XL 448.57,448.57,0,0
Shirt 3XL 449.0,449,132,330
Shirt 3XL 452.0,452,66,165
Shirt 3XL 452.38,452.38,0,0
Shirt 3XL 453.0,453,18,45
Shirt 3XL 453.33,453.33,0,0
Shirt 3XL 454.29,454.29,0,0
Shirt 3XL 455.0,455,4,10
Shirt 3XL 457.0,457,22,55
Shirt 3XL 457.14,457.14,0,0
Shirt 3XL 458.0,458,106,265
Shirt 3XL 458.1,458.1,0,0
Shirt 3XL 459.0,459,354,885
Shirt 3XL 460.0,460,4,10
Shirt 3XL 460.96,460.96,0,0
Shirt 3XL 461.0,461,6,15
Shirt 3XL 462.86,462.86,0,0
Shirt 3XL 463.81,463.81,0,0
Shirt 3XL 467.62,467.62,0,0
Shirt 3XL 468.0,468,72,180
Shirt 3XL 469.0,469,84,210
Shirt 3XL 471.0,471,454,1135
Shirt 3XL 471.43,471.43,0,0
Shirt 3XL 472.0,472,6,15
Shirt 3XL 472.38,472.38,0,0
Shirt 3XL 474.0,474,12,30
Shirt 3XL 475.0,475,86,215
Shirt 3XL 475.24,475.24,0,0
Shirt 3XL 476.0,476,36,90
Shirt 3XL 477.0,477,30,75
Shirt 3XL 479.0,479,10,25
Shirt 3XL 480.0,480,16,40
Shirt 3XL 481.0,481,38,95
Shirt 3XL 484.0,484,36,90
Shirt 3XL 485.72,485.72,0,0
Shirt 3XL 486.0,486,58,145
Shirt 3XL 486.67,486.67,0,0
Shirt 3XL 487.0,487,494,1235
Shirt 3XL 491.0,491,30,75
Shirt 3XL 492.38,492.38,0,0
Shirt 3XL 495.0,495,42,105
Shirt 3XL 496.0,496,62,155
Shirt 3XL 496.19,496.19,0,0
Shirt 3XL 497.0,497,2,5
Shirt 3XL 499.0,499,232,580
Shirt 3XL 500.95,500.95,0,0
Shirt 3XL 507.0,507,2,5
Shirt 3XL 507.62,507.62,0,0
Shirt 3XL 510.0,510,16,40
Shirt 3XL 511.0,511,58,145
Shirt 3XL 517.0,517,426,1065
Shirt 3XL 518.0,518,4,10
Shirt 3XL 520.95,520.95,0,0
Shirt 3XL 521.0,521,70,175
Shirt 3XL 522.0,522,8,20
Shirt 3XL 522.86,522.86,0,0
Shirt 3XL 523.0,523,52,130
Shirt 3XL 524.0,524,4,10
Shirt 3XL 525.0,525,10,25
Shirt 3XL 526.0,526,42,105
Shirt 3XL 528.0,528,4,10
Shirt 3XL 529.0,529,22,55
Shirt 3XL 530.0,530,6,15
Shirt 3XL 531.0,531,2,5
Shirt 3XL 531.43,531.43,0,0
Shirt 3XL 533.0,533,86,215
Shirt 3XL 534.0,534,44,110
Shirt 3XL 539.0,539,2,5
Shirt 3XL 540.0,540,24,60
Shirt 3XL 540.95,540.95,0,0
Shirt 3XL 542.0,542,4,10
Shirt 3XL 544.0,544,56,140
Shirt 3XL 545.0,545,18,45
Shirt 3XL 547.0,547,8,20
Shirt 3XL 549.0,549,110,275
Shirt 3XL 550.0,550,4,10
Shirt 3XL 551.42,551.42,0,0
Shirt 3XL 551.43,551.43,0,0
Shirt 3XL 553.0,553,2,5
Shirt 3XL 558.0,558,16,40
Shirt 3XL 561.0,561,16,40
Shirt 3XL 563.0,563,8,20
Shirt 3XL 565.0,565,14,35
Shirt 3XL 566.0,566,4,10
Shirt 3XL 568.0,568,170,425
Shirt 3XL 569.0,569,12,30
Shirt 3XL 570.48,570.48,0,0
Shirt 3XL 572.0,572,4,10
Shirt 3XL 573.0,573,2,5
Shirt 3XL 574.0,574,22,55
Shirt 3XL 575.0,575,12,30
Shirt 3XL 579.0,579,20,50
Shirt 3XL 581.0,581,2,5
Shirt 3XL 582.0,582,32,80
Shirt 3XL 587.0,587,28,70
Shirt 3XL 590.0,590,24,60
Shirt 3XL 591.0,591,6,15
Shirt 3XL 595.24,595.24,0,0
Shirt 3XL 597.0,597,6,15
Shirt 3XL 599.0,599,62,155
Shirt 3XL 603.0,603,2,5
Shirt 3XL 604.76,604.76,0,0
Shirt 3XL 606.0,606,6,15
Shirt 3XL 614.0,614,10,25
Shirt 3XL 614.29,614.29,0,0
Shirt 3XL 618.0,618,6,15
Shirt 3XL 622.0,622,2,5
Shirt 3XL 625.0,625,18,45
Shirt 3XL 625.71,625.71,0,0
Shirt 3XL 626.0,626,30,75
Shirt 3XL 627.0,627,4,10
Shirt 3XL 633.0,633,10,25
Shirt 3XL 633.33,633.33,0,0
Shirt 3XL 634.29,634.29,0,0
Shirt 3XL 635.0,635,72,180
Shirt 3XL 645.0,645,14,35
Shirt 3XL 652.38,652.38,0,0
Shirt 3XL 654.0,654,4,10
Shirt 3XL 655.0,655,26,65
Shirt 3XL 657.0,657,2,5
Shirt 3XL 662.86,662.86,0,0
Shirt 3XL 664.76,664.76,0,0
Shirt 3XL 665.0,665,32,80
Shirt 3XL 666.0,666,74,185
Shirt 3XL 675.24,675.24,0,0
Shirt 3XL 680.95,680.95,0,0
Shirt 3XL 685.0,685,32,80
Shirt 3XL 688.0,688,56,140
Shirt 3XL 689.52,689.52,0,0
Shirt 3XL 690.48,690.48,0,0
Shirt 3XL 692.0,692,4,10
Shirt 3XL 693.0,693,2,5
Shirt 3XL 694.28,694.28,0,0
Shirt 3XL 696.0,696,52,130
Shirt 3XL 698.0,698,11,30
Shirt 3XL 699.0,699,4,10
Shirt 3XL 702.0,702,26,65
Shirt 3XL 709.0,709,92,230
Shirt 3XL 713.33,713.33,0,0
Shirt 3XL 714.0,714,6,15
Shirt 3XL 715.0,715,8,20
Shirt 3XL 718.1,718.1,0,0
Shirt 3XL 719.0,719,2,5
Shirt 3XL 724.0,724,8,20
Shirt 3XL 725.0,725,36,90
Shirt 3XL 727.6,727.6,0,0
Shirt 3XL 729.0,729,12,30
Shirt 3XL 730.0,730,4,10
Shirt 3XL 734.28,734.28,0,0
Shirt 3XL 734.29,734.29,0,0
Shirt 3XL 735.0,735,30,75
Shirt 3XL 736.0,736,42,105
Shirt 3XL 737.0,737,6,15
Shirt 3XL 749.0,749,12,30
Shirt 3XL 752.0,752,3,10
Shirt 3XL 753.0,753,2,5
Shirt 3XL 754.0,754,48,120
Shirt 3XL 761.0,761,2,5
Shirt 3XL 764.0,764,8,20
Shirt 3XL 771.0,771,68,170
Shirt 3XL 772.0,772,2,5
Shirt 3XL 777.0,777,32,80
Shirt 3XL 782.0,782,10,25
Shirt 3XL 787.0,787,6,15
Shirt 3XL 798.0,798,6,20
Shirt 3XL 801.0,801,8,20
Shirt 3XL 811.0,811,10,25
Shirt 3XL 819.0,819,2,5
Shirt 3XL 832.0,832,25,65
Shirt 3XL 835.0,835,2,5
Shirt 3XL 852.0,852,12,30
Shirt 3XL 870.0,870,3,10
Shirt 3XL 883.0,883,4,10
Shirt 3XL 888.0,888,16,40
Shirt 3XL 939.0,939,16,40
Shirt 3XL 967.0,967,12,30
Shirt 3XL 998.0,998,3,10
Shirt 3XL nan,,10,30
Shirt 4XL 1033.0,1033,8,20
Shirt 4XL 1039.0,1039,2,5
Shirt 4XL 1043.0,1043,44,110
Shirt 4XL 1099.0,1099,70,175
Shirt 4XL 1528.0,1528,3,10
Shirt 4XL 1672.0,1672,3,10
Shirt 4XL 426.0,426,12,30
Shirt 4XL 430.48,430.48,0,0
Shirt 4XL 431.0,431,8,20
Shirt 4XL 446.67,446.67,0,0
Shirt 4XL 452.0,452,18,45
Shirt 4XL 453.0,453,14,35
Shirt 4XL 459.0,459,6,15
Shirt 4XL 469.0,469,34,85
Shirt 4XL 481.0,481,6,15
Shirt 4XL 486.0,486,14,35
Shirt 4XL 505.0,505,10,25
Shirt 4XL 517.0,517,4,10
Shirt 4XL 527.0,527,22,55
Shirt 4XL 534.0,534,8,20
Shirt 4XL 544.0,544,2,5
Shirt 4XL 561.0,561,2,5
Shirt 4XL 563.0,563,16,40
Shirt 4XL 568.0,568,2,5
Shirt 4XL 659.05,659.05,0,0
Shirt 4XL 683.0,683,6,15
Shirt 4XL 692.0,692,22,55
Shirt 4XL 728.0,728,26,65
Shirt 4XL 750.0,750,6,15
Shirt 4XL 760.0,760,24,60
Shirt 4XL 764.0,764,52,130
Shirt 4XL 786.0,786,16,40
Shirt 4XL 796.19,796.19,0,0
Shirt 4XL 798.0,798,48,120
Shirt 4XL 817.0,817,4,10
Shirt 4XL 827.62,827.62,0,0
Shirt 4XL 836.0,836,46,115
Shirt 4XL 869.0,869,70,175
Shirt 4XL 870.0,870,2,5
Shirt 4XL 925.0,925,60,150
Shirt 4XL 981.25,981.25,0,0
Shirt 4XL 993.33,993.33,0,0
Shirt 4XL nan,,0,0
Shirt 5XL 1033.0,1033,18,45
Shirt 5XL 1039.0,1039,8,20
Shirt 5XL 1043.0,1043,24,60
Shirt 5XL 1099.0,1099,74,185
Shirt 5XL 1528.0,1528,3,10
Shirt 5XL 426.0,426,10,25
Shirt 5XL 430.48,430.48,0,0
Shirt 5XL 431.0,431,18,45
Shirt 5XL 452.0,452,22,55
Shirt 5XL 453.0,453,2,5
Shirt 5XL 458.0,458,14,35
Shirt 5XL 469.0,469,36,90
Shirt 5XL 481.0,481,4,10
Shirt 5XL 486.0,486,6,15
Shirt 5XL 487.0,487,14,35
Shirt 5XL 501.9,501.9,0,0
Shirt 5XL 505.0,505,10,25
Shirt 5XL 511.0,511,8,20
Shirt 5XL 527.0,527,32,80
Shirt 5XL 534.0,534,28,70
Shirt 5XL 544.0,544,6,15
Shirt 5XL 568.0,568,2,5
Shirt 5XL 599.0,599,6,15
Shirt 5XL 683.0,683,2,5
Shirt 5XL 683.81,683.81,0,0
Shirt 5XL 688.0,688,8,20
Shirt 5XL 692.0,692,2,5
Shirt 5XL 696.0,696,6,15
Shirt 5XL 700.96,700.96,0,0
Shirt 5XL 714.29,714.29,0,0
Shirt 5XL 718.0,718,12,30
Shirt 5XL 727.62,727.62,0,0
Shirt 5XL 728.0,728,36,90
Shirt 5XL 736.0,736,6,15
Shirt 5XL 750.0,750,10,25
Shirt 5XL 760.0,760,46,115
Shirt 5XL 764.0,764,98,245
Shirt 5XL 786.0,786,4,10
Shirt 5XL 796.19,796.19,0,0
Shirt 5XL 796.2,796.2,0,0
Shirt 5XL 798.0,798,68,170
Shirt 5XL 817.0,817,10,25
Shirt 5XL 827.0,827,6,15
Shirt 5XL 827.62,827.62,0,0
Shirt 5XL 836.0,836,46,115
Shirt 5XL 869.0,869,88,220
Shirt 5XL 870.0,870,20,50
Shirt 5XL 880.0,880,6,15
Shirt 5XL 880.95,880.95,0,0
Shirt 5XL 925.0,925,80,200
Shirt 5XL nan,,2,5
Shirt 6XL 1033.0,1033,8,20
Shirt 6XL 1039.0,1039,2,5
Shirt 6XL 1043.0,1043,44,110
Shirt 6XL 1099.0,1099,100,250
Shirt 6XL 1672.0,1672,3,10
Shirt 6XL 426.0,426,16,40
Shirt 6XL 430.48,430.48,0,0
Shirt 6XL 431.0,431,12,30
Shirt 6XL 446.67,446.67,0,0
Shirt 6XL 452.0,452,38,95
Shirt 6XL 458.0,458,22,55
Shirt 6XL 459.0,459,2,5
Shirt 6XL 463.81,463.81,0,0
Shirt 6XL 469.0,469,28,70
Shirt 6XL 481.0,481,6,15
Shirt 6XL 486.0,486,26,65
Shirt 6XL 486.67,486.67,0,0
Shirt 6XL 487.0,487,4,10
Shirt 6XL 499.0,499,2,5
Shirt 6XL 501.9,501.9,0,0
Shirt 6XL 505.0,505,4,10
Shirt 6XL 511.0,511,12,30
Shirt 6XL 517.0,517,8,20
Shirt 6XL 527.0,527,22,55
Shirt 6XL 528.0,528,12,30
Shirt 6XL 534.0,534,22,55
Shirt 6XL 544.0,544,4,10
Shirt 6XL 561.0,561,6,15
Shirt 6XL 563.0,563,20,50
Shirt 6XL 568.0,568,2,5
Shirt 6XL 659.05,659.05,0,0
Shirt 6XL 683.0,683,2,5
Shirt 6XL 688.0,688,8,20
Shirt 6XL 692.0,692,26,65
Shirt 6XL 696.0,696,4,10
Shirt 6XL 718.0,718,4,10
Shirt 6XL 727.0,727,2,5
Shirt 6XL 727.62,727.62,0,0
Shirt 6XL 728.0,728,74,185
Shirt 6XL 736.0,736,4,10
Shirt 6XL 750.0,750,14,35
Shirt 6XL 760.0,760,54,135
Shirt 6XL 764.0,764,96,240
Shirt 6XL 778.1,778.1,0,0
Shirt 6XL 786.0,786,22,55
Shirt 6XL 796.0,796,4,10
Shirt 6XL 796.19,796.19,0,0
Shirt 6XL 798.0,798,114,285
Shirt 6XL 817.0,817,24,60
Shirt 6XL 827.0,827,6,15
Shirt 6XL 827.62,827.62,0,0
Shirt 6XL 836.0,836,98,245
Shirt 6XL 838.1,838.1,0,0
Shirt 6XL 869.0,869,86,215
Shirt 6XL 870.0,870,16,40
Shirt 6XL 880.0,880,4,10
Shirt 6XL 880.95,880.95,0,0
Shirt 6XL 925.0,925,132,330
Shirt 6XL nan,,2,5
Shirt L 1034.0,1034,3,10
Shirt L 1138.0,1138,3,10
Shirt L 1236.0,1236,3,10
Shirt L 1249.0,1249,2,5
Shirt L 1369.0,1369,2,5
